x,a,l,lp,t,n
9.36,1,0.9231,0.9232,0.769,0.70253096
9.88,1,0.9231,0.9232,0.769,0.68994406
10.4,1,0.9231,0.9232,0.769,0.67462964
10.92,1,0.9231,0.9232,0.769,0.65589955
11.44,1,0.9231,0.9232,0.769,0.63286964
11.96,1,0.9231,0.9232,0.769,0.60439843
12.48,1,0.9231,0.9232,0.769,0.56900491
13,1,0.9231,0.9232,0.769,0.52475797
13.52,1,0.9231,0.9232,0.769,0.46912696
14.04,1,0.9231,0.9232,0.769,0.39877862
14.56,1,0.9231,0.9232,0.769,0.30930004
15.08,1,0.9231,0.9232,0.769,0.19481879
15.6,1,0.9231,0.9232,0.769,0.0673513
16.12,1,0.9231,0.9232,0.769,0
16.64,1,0.9231,0.9232,0.769,0
17.16,1,0.9231,0.9232,0.769,0
17.68,1,0.9231,0.9232,0.769,0
18.2,1,0.9231,0.9232,0.769,0
18.72,1,0.9231,0.9232,0.769,0
19.24,1,0.9231,0.9232,0.769,0
19.76,1,0.9231,0.9232,0.769,0
20.28,1,0.9231,0.9232,0.769,0
-5.2,1,0.923,0.9231,0.77,0.00038504
-4.68,1,0.923,0.9231,0.77,0.00080724
-4.16,1,0.923,0.9231,0.77,0.00169241
-3.64,1,0.923,0.9231,0.77,0.00354819
-3.12,1,0.923,0.9231,0.77,0.00743889
-2.6,1,0.923,0.9231,0.77,0.01559586
-2.08,1,0.923,0.9231,0.77,0.03269719
-1.56,1,0.923,0.9231,0.77,0.06855063
-1.04,1,0.923,0.9231,0.77,0.14371838
-0.52,1,0.923,0.9231,0.77,0.30130971
0,1,0.923,0.9231,0.77,0.56600797
0.52,1,0.923,0.9231,0.77,0.76432053
1.04,1,0.923,0.9231,0.77,0.76362737
1.56,1,0.923,0.9231,0.77,0.76278556
2.08,1,0.923,0.9231,0.77,0.76177941
2.6,1,0.923,0.9231,0.77,0.76058885
3.12,1,0.923,0.9231,0.77,0.75918877
3.64,1,0.923,0.9231,0.77,0.757548
4.16,1,0.923,0.9231,0.77,0.75562812
4.68,1,0.923,0.9231,0.77,0.7533819
5.2,1,0.923,0.9231,0.77,0.75075124
5.72,1,0.923,0.9231,0.77,0.74766465
6.24,1,0.923,0.9231,0.77,0.74403393
6.76,1,0.923,0.9231,0.77,0.73975003
7.28,1,0.923,0.9231,0.77,0.73467761
7.8,1,0.923,0.9231,0.77,0.72864813
8.32,1,0.923,0.9231,0.77,0.72145081
8.84,1,0.923,0.9231,0.77,0.71282103
9.36,1,0.923,0.9231,0.77,0.70242503
9.88,1,0.923,0.9231,0.77,0.68984
10.4,1,0.923,0.9231,0.77,0.67452787
10.92,1,0.923,0.9231,0.77,0.65580058
11.44,1,0.923,0.9231,0.77,0.63277413
11.96,1,0.923,0.9231,0.77,0.6043072
12.48,1,0.923,0.9231,0.77,0.568919
13,1,0.923,0.9231,0.77,0.52467873
13.52,1,0.923,0.9231,0.77,0.4690561
14.04,1,0.923,0.9231,0.77,0.39871837
14.56,1,0.923,0.9231,0.77,0.3092533
15.08,1,0.923,0.9231,0.77,0.19478934
15.6,1,0.923,0.9231,0.77,0.06734112
16.12,1,0.923,0.9231,0.77,0
16.64,1,0.923,0.9231,0.77,0
17.16,1,0.923,0.9231,0.77,0
17.68,1,0.923,0.9231,0.77,0
18.2,1,0.923,0.9231,0.77,0
18.72,1,0.923,0.9231,0.77,0
19.24,1,0.923,0.9231,0.77,0
19.76,1,0.923,0.9231,0.77,0
20.28,1,0.923,0.9231,0.77,0
-5.2,1,0.9229,0.923,0.771,0.00038498
-4.68,1,0.9229,0.923,0.771,0.00080712
-4.16,1,0.9229,0.923,0.771,0.00169216
-3.64,1,0.9229,0.923,0.771,0.00354766
-3.12,1,0.9229,0.923,0.771,0.00743778
-2.6,1,0.9229,0.923,0.771,0.01559353
-2.08,1,0.9229,0.923,0.771,0.0326923
-1.56,1,0.9229,0.923,0.771,0.06854037
-1.04,1,0.9229,0.923,0.771,0.14369686
-0.52,1,0.9229,0.923,0.771,0.30126457
0,1,0.9229,0.923,0.771,0.56592314
0.52,1,0.9229,0.923,0.771,0.76420592
1.04,1,0.9229,0.923,0.771,0.76351279
1.56,1,0.9229,0.923,0.771,0.76267105
2.08,1,0.9229,0.923,0.771,0.76166499
2.6,1,0.9229,0.923,0.771,0.76047456
3.12,1,0.9229,0.923,0.771,0.75907464
3.64,1,0.9229,0.923,0.771,0.75743407
4.16,1,0.9229,0.923,0.771,0.75551445
4.68,1,0.9229,0.923,0.771,0.75326853
5.2,1,0.9229,0.923,0.771,0.75063823
5.72,1,0.9229,0.923,0.771,0.74755206
6.24,1,0.9229,0.923,0.771,0.74392186
6.76,1,0.9229,0.923,0.771,0.73963858
7.28,1,0.9229,0.923,0.771,0.73456691
7.8,1,0.9229,0.923,0.771,0.7285383
8.32,1,0.9229,0.923,0.771,0.72134205
8.84,1,0.9229,0.923,0.771,0.71271355
9.36,1,0.9229,0.923,0.771,0.70231909
9.88,1,0.9229,0.923,0.771,0.68973594
10.4,1,0.9229,0.923,0.771,0.6744261
10.92,1,0.9229,0.923,0.771,0.65570161
11.44,1,0.9229,0.923,0.771,0.63267862
11.96,1,0.9229,0.923,0.771,0.60421596
12.48,1,0.9229,0.923,0.771,0.56883309
13,1,0.9229,0.923,0.771,0.52459948
13.52,1,0.9229,0.923,0.771,0.46898524
14.04,1,0.9229,0.923,0.771,0.39865812
14.56,1,0.9229,0.923,0.771,0.30920656
15.08,1,0.9229,0.923,0.771,0.19475989
15.6,1,0.9229,0.923,0.771,0.06733094
16.12,1,0.9229,0.923,0.771,0
16.64,1,0.9229,0.923,0.771,0
17.16,1,0.9229,0.923,0.771,0
17.68,1,0.9229,0.923,0.771,0
18.2,1,0.9229,0.923,0.771,0
18.72,1,0.9229,0.923,0.771,0
19.24,1,0.9229,0.923,0.771,0
19.76,1,0.9229,0.923,0.771,0
20.28,1,0.9229,0.923,0.771,0
-5.2,1,0.9228,0.9229,0.772,0.00038492
-4.68,1,0.9228,0.9229,0.772,0.000807
-4.16,1,0.9228,0.9229,0.772,0.00169191
-3.64,1,0.9228,0.9229,0.772,0.00354713
-3.12,1,0.9228,0.9229,0.772,0.00743667
-2.6,1,0.9228,0.9229,0.772,0.0155912
-2.08,1,0.9228,0.9229,0.772,0.03268741
-1.56,1,0.9228,0.9229,0.772,0.06853011
-1.04,1,0.9228,0.9229,0.772,0.14367534
-0.52,1,0.9228,0.9229,0.772,0.30121943
0,1,0.9228,0.9229,0.772,0.56583831
0.52,1,0.9228,0.9229,0.772,0.76409132
1.04,1,0.9228,0.9229,0.772,0.76339822
1.56,1,0.9228,0.9229,0.772,0.76255653
2.08,1,0.9228,0.9229,0.772,0.76155057
2.6,1,0.9228,0.9229,0.772,0.76036027
3.12,1,0.9228,0.9229,0.772,0.75896051
3.64,1,0.9228,0.9229,0.772,0.75732014
4.16,1,0.9228,0.9229,0.772,0.75540077
4.68,1,0.9228,0.9229,0.772,0.75315515
5.2,1,0.9228,0.9229,0.772,0.75052521
5.72,1,0.9228,0.9229,0.772,0.74743948
6.24,1,0.9228,0.9229,0.772,0.7438098
6.76,1,0.9228,0.9229,0.772,0.73952714
7.28,1,0.9228,0.9229,0.772,0.7344562
7.8,1,0.9228,0.9229,0.772,0.72842848
8.32,1,0.9228,0.9229,0.772,0.72123329
8.84,1,0.9228,0.9229,0.772,0.71260606
9.36,1,0.9228,0.9229,0.772,0.70221315
9.88,1,0.9228,0.9229,0.772,0.68963188
10.4,1,0.9228,0.9229,0.772,0.67432433
10.92,1,0.9228,0.9229,0.772,0.65560265
11.44,1,0.9228,0.9229,0.772,0.63258311
11.96,1,0.9228,0.9229,0.772,0.60412473
12.48,1,0.9228,0.9229,0.772,0.56874718
13,1,0.9228,0.9229,0.772,0.52452024
13.52,1,0.9228,0.9229,0.772,0.46891438
14.04,1,0.9228,0.9229,0.772,0.39859787
14.56,1,0.9228,0.9229,0.772,0.30915982
15.08,1,0.9228,0.9229,0.772,0.19473045
15.6,1,0.9228,0.9229,0.772,0.06732076
16.12,1,0.9228,0.9229,0.772,0
16.64,1,0.9228,0.9229,0.772,0
17.16,1,0.9228,0.9229,0.772,0
17.68,1,0.9228,0.9229,0.772,0
18.2,1,0.9228,0.9229,0.772,0
18.72,1,0.9228,0.9229,0.772,0
19.24,1,0.9228,0.9229,0.772,0
19.76,1,0.9228,0.9229,0.772,0
20.28,1,0.9228,0.9229,0.772,0
-5.2,1,0.9227,0.9228,0.773,0.00038487
-4.68,1,0.9227,0.9228,0.773,0.00080688
-4.16,1,0.9227,0.9228,0.773,0.00169165
-3.64,1,0.9227,0.9228,0.773,0.0035466
-3.12,1,0.9227,0.9228,0.773,0.00743556
-2.6,1,0.9227,0.9228,0.773,0.01558887
-2.08,1,0.9227,0.9228,0.773,0.03268252
-1.56,1,0.9227,0.9228,0.773,0.06851985
-1.04,1,0.9227,0.9228,0.773,0.14365382
-0.52,1,0.9227,0.9228,0.773,0.30117429
0,1,0.9227,0.9228,0.773,0.56575348
0.52,1,0.9227,0.9228,0.773,0.76397671
1.04,1,0.9227,0.9228,0.773,0.76328364
1.56,1,0.9227,0.9228,0.773,0.76244202
2.08,1,0.9227,0.9228,0.773,0.76143615
2.6,1,0.9227,0.9228,0.773,0.76024597
3.12,1,0.9227,0.9228,0.773,0.75884638
3.64,1,0.9227,0.9228,0.773,0.75720621
4.16,1,0.9227,0.9228,0.773,0.75528709
4.68,1,0.9227,0.9228,0.773,0.75304177
5.2,1,0.9227,0.9228,0.773,0.7504122
5.72,1,0.9227,0.9228,0.773,0.7473269
6.24,1,0.9227,0.9228,0.773,0.74369774
6.76,1,0.9227,0.9228,0.773,0.73941569
7.28,1,0.9227,0.9228,0.773,0.73434549
7.8,1,0.9227,0.9228,0.773,0.72831865
8.32,1,0.9227,0.9228,0.773,0.72112452
8.84,1,0.9227,0.9228,0.773,0.71249858
9.36,1,0.9227,0.9228,0.773,0.70210721
9.88,1,0.9227,0.9228,0.773,0.68952782
10.4,1,0.9227,0.9228,0.773,0.67422255
10.92,1,0.9227,0.9228,0.773,0.65550368
11.44,1,0.9227,0.9228,0.773,0.6324876
11.96,1,0.9227,0.9228,0.773,0.6040335
12.48,1,0.9227,0.9228,0.773,0.56866127
13,1,0.9227,0.9228,0.773,0.52444099
13.52,1,0.9227,0.9228,0.773,0.46884352
14.04,1,0.9227,0.9228,0.773,0.39853762
14.56,1,0.9227,0.9228,0.773,0.30911308
15.08,1,0.9227,0.9228,0.773,0.194701
15.6,1,0.9227,0.9228,0.773,0.06731057
16.12,1,0.9227,0.9228,0.773,0
16.64,1,0.9227,0.9228,0.773,0
17.16,1,0.9227,0.9228,0.773,0
17.68,1,0.9227,0.9228,0.773,0
18.2,1,0.9227,0.9228,0.773,0
18.72,1,0.9227,0.9228,0.773,0
19.24,1,0.9227,0.9228,0.773,0
19.76,1,0.9227,0.9228,0.773,0
20.28,1,0.9227,0.9228,0.773,0
-5.2,1,0.9226,0.9227,0.774,0.00038481
-4.68,1,0.9226,0.9227,0.774,0.00080676
-4.16,1,0.9226,0.9227,0.774,0.0016914
-3.64,1,0.9226,0.9227,0.774,0.00354607
-3.12,1,0.9226,0.9227,0.774,0.00743445
-2.6,1,0.9226,0.9227,0.774,0.01558653
-2.08,1,0.9226,0.9227,0.774,0.03267763
-1.56,1,0.9226,0.9227,0.774,0.06850958
-1.04,1,0.9226,0.9227,0.774,0.1436323
-0.52,1,0.9226,0.9227,0.774,0.30112916
0,1,0.9226,0.9227,0.774,0.56566866
0.52,1,0.9226,0.9227,0.774,0.7638621
1.04,1,0.9226,0.9227,0.774,0.76316907
1.56,1,0.9226,0.9227,0.774,0.76232751
2.08,1,0.9226,0.9227,0.774,0.76132173
2.6,1,0.9226,0.9227,0.774,0.76013168
3.12,1,0.9226,0.9227,0.774,0.75873225
3.64,1,0.9226,0.9227,0.774,0.75709229
4.16,1,0.9226,0.9227,0.774,0.75517341
4.68,1,0.9226,0.9227,0.774,0.75292839
5.2,1,0.9226,0.9227,0.774,0.75029918
5.72,1,0.9226,0.9227,0.774,0.74721432
6.24,1,0.9226,0.9227,0.774,0.74358567
6.76,1,0.9226,0.9227,0.774,0.73930424
7.28,1,0.9226,0.9227,0.774,0.73423478
7.8,1,0.9226,0.9227,0.774,0.72820883
8.32,1,0.9226,0.9227,0.774,0.72101576
8.84,1,0.9226,0.9227,0.774,0.71239109
9.36,1,0.9226,0.9227,0.774,0.70200127
9.88,1,0.9226,0.9227,0.774,0.68942376
10.4,1,0.9226,0.9227,0.774,0.67412078
10.92,1,0.9226,0.9227,0.774,0.65540472
11.44,1,0.9226,0.9227,0.774,0.63239209
11.96,1,0.9226,0.9227,0.774,0.60394227
12.48,1,0.9226,0.9227,0.774,0.56857537
13,1,0.9226,0.9227,0.774,0.52436175
13.52,1,0.9226,0.9227,0.774,0.46877266
14.04,1,0.9226,0.9227,0.774,0.39847738
14.56,1,0.9226,0.9227,0.774,0.30906634
15.08,1,0.9226,0.9227,0.774,0.19467155
15.6,1,0.9226,0.9227,0.774,0.06730039
16.12,1,0.9226,0.9227,0.774,0
16.64,1,0.9226,0.9227,0.774,0
17.16,1,0.9226,0.9227,0.774,0
17.68,1,0.9226,0.9227,0.774,0
18.2,1,0.9226,0.9227,0.774,0
18.72,1,0.9226,0.9227,0.774,0
19.24,1,0.9226,0.9227,0.774,0
19.76,1,0.9226,0.9227,0.774,0
20.28,1,0.9226,0.9227,0.774,0
-5.2,1,0.9225,0.9226,0.775,0.00038475
-4.68,1,0.9225,0.9226,0.775,0.00080664
-4.16,1,0.9225,0.9226,0.775,0.00169115
-3.64,1,0.9225,0.9226,0.775,0.00354554
-3.12,1,0.9225,0.9226,0.775,0.00743333
-2.6,1,0.9225,0.9226,0.775,0.0155842
-2.08,1,0.9225,0.9226,0.775,0.03267273
-1.56,1,0.9225,0.9226,0.775,0.06849932
-1.04,1,0.9225,0.9226,0.775,0.14361078
-0.52,1,0.9225,0.9226,0.775,0.30108402
0,1,0.9225,0.9226,0.775,0.56558383
0.52,1,0.9225,0.9226,0.775,0.76374749
1.04,1,0.9225,0.9226,0.775,0.76305449
1.56,1,0.9225,0.9226,0.775,0.762213
2.08,1,0.9225,0.9226,0.775,0.76120731
2.6,1,0.9225,0.9226,0.775,0.76001739
3.12,1,0.9225,0.9226,0.775,0.75861811
3.64,1,0.9225,0.9226,0.775,0.75697836
4.16,1,0.9225,0.9226,0.775,0.75505973
4.68,1,0.9225,0.9226,0.775,0.75281502
5.2,1,0.9225,0.9226,0.775,0.75018617
5.72,1,0.9225,0.9226,0.775,0.74710174
6.24,1,0.9225,0.9226,0.775,0.74347361
6.76,1,0.9225,0.9226,0.775,0.7391928
7.28,1,0.9225,0.9226,0.775,0.73412407
7.8,1,0.9225,0.9226,0.775,0.72809901
8.32,1,0.9225,0.9226,0.775,0.720907
8.84,1,0.9225,0.9226,0.775,0.71228361
9.36,1,0.9225,0.9226,0.775,0.70189533
9.88,1,0.9225,0.9226,0.775,0.6893197
10.4,1,0.9225,0.9226,0.775,0.67401901
10.92,1,0.9225,0.9226,0.775,0.65530575
11.44,1,0.9225,0.9226,0.775,0.63229658
11.96,1,0.9225,0.9226,0.775,0.60385103
12.48,1,0.9225,0.9226,0.775,0.56848946
13,1,0.9225,0.9226,0.775,0.5242825
13.52,1,0.9225,0.9226,0.775,0.4687018
14.04,1,0.9225,0.9226,0.775,0.39841713
14.56,1,0.9225,0.9226,0.775,0.3090196
15.08,1,0.9225,0.9226,0.775,0.1946421
15.6,1,0.9225,0.9226,0.775,0.06729021
16.12,1,0.9225,0.9226,0.775,0
16.64,1,0.9225,0.9226,0.775,0
17.16,1,0.9225,0.9226,0.775,0
17.68,1,0.9225,0.9226,0.775,0
18.2,1,0.9225,0.9226,0.775,0
18.72,1,0.9225,0.9226,0.775,0
19.24,1,0.9225,0.9226,0.775,0
19.76,1,0.9225,0.9226,0.775,0
20.28,1,0.9225,0.9226,0.775,0
-5.2,1,0.9224,0.9225,0.776,0.00038469
-4.68,1,0.9224,0.9225,0.776,0.00080652
-4.16,1,0.9224,0.9225,0.776,0.00169089
-3.64,1,0.9224,0.9225,0.776,0.00354501
-3.12,1,0.9224,0.9225,0.776,0.00743222
-2.6,1,0.9224,0.9225,0.776,0.01558187
-2.08,1,0.9224,0.9225,0.776,0.03266784
-1.56,1,0.9224,0.9225,0.776,0.06848906
-1.04,1,0.9224,0.9225,0.776,0.14358926
-0.52,1,0.9224,0.9225,0.776,0.30103888
0,1,0.9224,0.9225,0.776,0.565499
0.52,1,0.9224,0.9225,0.776,0.76363289
1.04,1,0.9224,0.9225,0.776,0.76293992
1.56,1,0.9224,0.9225,0.776,0.76209848
2.08,1,0.9224,0.9225,0.776,0.76109289
2.6,1,0.9224,0.9225,0.776,0.75990309
3.12,1,0.9224,0.9225,0.776,0.75850398
3.64,1,0.9224,0.9225,0.776,0.75686443
4.16,1,0.9224,0.9225,0.776,0.75494605
4.68,1,0.9224,0.9225,0.776,0.75270164
5.2,1,0.9224,0.9225,0.776,0.75007315
5.72,1,0.9224,0.9225,0.776,0.74698915
6.24,1,0.9224,0.9225,0.776,0.74336154
6.76,1,0.9224,0.9225,0.776,0.73908135
7.28,1,0.9224,0.9225,0.776,0.73401336
7.8,1,0.9224,0.9225,0.776,0.72798918
8.32,1,0.9224,0.9225,0.776,0.72079823
8.84,1,0.9224,0.9225,0.776,0.71217612
9.36,1,0.9224,0.9225,0.776,0.70178939
9.88,1,0.9224,0.9225,0.776,0.68921563
10.4,1,0.9224,0.9225,0.776,0.67391724
10.92,1,0.9224,0.9225,0.776,0.65520678
11.44,1,0.9224,0.9225,0.776,0.63220107
11.96,1,0.9224,0.9225,0.776,0.6037598
12.48,1,0.9224,0.9225,0.776,0.56840355
13,1,0.9224,0.9225,0.776,0.52420326
13.52,1,0.9224,0.9225,0.776,0.46863094
14.04,1,0.9224,0.9225,0.776,0.39835688
14.56,1,0.9224,0.9225,0.776,0.30897286
15.08,1,0.9224,0.9225,0.776,0.19461266
15.6,1,0.9224,0.9225,0.776,0.06728003
16.12,1,0.9224,0.9225,0.776,0
16.64,1,0.9224,0.9225,0.776,0
17.16,1,0.9224,0.9225,0.776,0
17.68,1,0.9224,0.9225,0.776,0
18.2,1,0.9224,0.9225,0.776,0
18.72,1,0.9224,0.9225,0.776,0
19.24,1,0.9224,0.9225,0.776,0
19.76,1,0.9224,0.9225,0.776,0
20.28,1,0.9224,0.9225,0.776,0
-5.2,1,0.9223,0.9224,0.777,0.00038464
-4.68,1,0.9223,0.9224,0.777,0.0008064
-4.16,1,0.9223,0.9224,0.777,0.00169064
-3.64,1,0.9223,0.9224,0.777,0.00354448
-3.12,1,0.9223,0.9224,0.777,0.00743111
-2.6,1,0.9223,0.9224,0.777,0.01557954
-2.08,1,0.9223,0.9224,0.777,0.03266295
-1.56,1,0.9223,0.9224,0.777,0.0684788
-1.04,1,0.9223,0.9224,0.777,0.14356773
-0.52,1,0.9223,0.9224,0.777,0.30099374
0,1,0.9223,0.9224,0.777,0.56541417
0.52,1,0.9223,0.9224,0.777,0.76351828
1.04,1,0.9223,0.9224,0.777,0.76282534
1.56,1,0.9223,0.9224,0.777,0.76198397
2.08,1,0.9223,0.9224,0.777,0.76097847
2.6,1,0.9223,0.9224,0.777,0.7597888
3.12,1,0.9223,0.9224,0.777,0.75838985
3.64,1,0.9223,0.9224,0.777,0.7567505
4.16,1,0.9223,0.9224,0.777,0.75483237
4.68,1,0.9223,0.9224,0.777,0.75258826
5.2,1,0.9223,0.9224,0.777,0.74996014
5.72,1,0.9223,0.9224,0.777,0.74687657
6.24,1,0.9223,0.9224,0.777,0.74324948
6.76,1,0.9223,0.9224,0.777,0.7389699
7.28,1,0.9223,0.9224,0.777,0.73390265
7.8,1,0.9223,0.9224,0.777,0.72787936
8.32,1,0.9223,0.9224,0.777,0.72068947
8.84,1,0.9223,0.9224,0.777,0.71206864
9.36,1,0.9223,0.9224,0.777,0.70168346
9.88,1,0.9223,0.9224,0.777,0.68911157
10.4,1,0.9223,0.9224,0.777,0.67381547
10.92,1,0.9223,0.9224,0.777,0.65510782
11.44,1,0.9223,0.9224,0.777,0.63210555
11.96,1,0.9223,0.9224,0.777,0.60366857
12.48,1,0.9223,0.9224,0.777,0.56831764
13,1,0.9223,0.9224,0.777,0.52412401
13.52,1,0.9223,0.9224,0.777,0.46856008
14.04,1,0.9223,0.9224,0.777,0.39829663
14.56,1,0.9223,0.9224,0.777,0.30892612
15.08,1,0.9223,0.9224,0.777,0.19458321
15.6,1,0.9223,0.9224,0.777,0.06726985
16.12,1,0.9223,0.9224,0.777,0
16.64,1,0.9223,0.9224,0.777,0
17.16,1,0.9223,0.9224,0.777,0
17.68,1,0.9223,0.9224,0.777,0
18.2,1,0.9223,0.9224,0.777,0
18.72,1,0.9223,0.9224,0.777,0
19.24,1,0.9223,0.9224,0.777,0
19.76,1,0.9223,0.9224,0.777,0
20.28,1,0.9223,0.9224,0.777,0
-5.2,1,0.9222,0.9223,0.778,0.00038458
-4.68,1,0.9222,0.9223,0.778,0.00080628
-4.16,1,0.9222,0.9223,0.778,0.00169039
-3.64,1,0.9222,0.9223,0.778,0.00354395
-3.12,1,0.9222,0.9223,0.778,0.00743
-2.6,1,0.9222,0.9223,0.778,0.0155772
-2.08,1,0.9222,0.9223,0.778,0.03265806
-1.56,1,0.9222,0.9223,0.778,0.06846854
-1.04,1,0.9222,0.9223,0.778,0.14354621
-0.52,1,0.9222,0.9223,0.778,0.3009486
0,1,0.9222,0.9223,0.778,0.56532934
0.52,1,0.9222,0.9223,0.778,0.76340367
1.04,1,0.9222,0.9223,0.778,0.76271077
1.56,1,0.9222,0.9223,0.778,0.76186946
2.08,1,0.9222,0.9223,0.778,0.76086405
2.6,1,0.9222,0.9223,0.778,0.7596745
3.12,1,0.9222,0.9223,0.778,0.75827572
3.64,1,0.9222,0.9223,0.778,0.75663658
4.16,1,0.9222,0.9223,0.778,0.75471869
4.68,1,0.9222,0.9223,0.778,0.75247488
5.2,1,0.9222,0.9223,0.778,0.74984712
5.72,1,0.9222,0.9223,0.778,0.74676399
6.24,1,0.9222,0.9223,0.778,0.74313741
6.76,1,0.9222,0.9223,0.778,0.73885845
7.28,1,0.9222,0.9223,0.778,0.73379194
7.8,1,0.9222,0.9223,0.778,0.72776953
8.32,1,0.9222,0.9223,0.778,0.72058071
8.84,1,0.9222,0.9223,0.778,0.71196115
9.36,1,0.9222,0.9223,0.778,0.70157752
9.88,1,0.9222,0.9223,0.778,0.68900751
10.4,1,0.9222,0.9223,0.778,0.67371369
10.92,1,0.9222,0.9223,0.778,0.65500885
11.44,1,0.9222,0.9223,0.778,0.63201004
11.96,1,0.9222,0.9223,0.778,0.60357734
12.48,1,0.9222,0.9223,0.778,0.56823173
13,1,0.9222,0.9223,0.778,0.52404477
13.52,1,0.9222,0.9223,0.778,0.46848922
14.04,1,0.9222,0.9223,0.778,0.39823638
14.56,1,0.9222,0.9223,0.778,0.30887938
15.08,1,0.9222,0.9223,0.778,0.19455376
15.6,1,0.9222,0.9223,0.778,0.06725967
16.12,1,0.9222,0.9223,0.778,0
16.64,1,0.9222,0.9223,0.778,0
17.16,1,0.9222,0.9223,0.778,0
17.68,1,0.9222,0.9223,0.778,0
18.2,1,0.9222,0.9223,0.778,0
18.72,1,0.9222,0.9223,0.778,0
19.24,1,0.9222,0.9223,0.778,0
19.76,1,0.9222,0.9223,0.778,0
20.28,1,0.9222,0.9223,0.778,0
-5.2,1,0.9221,0.9222,0.779,0.00038452
-4.68,1,0.9221,0.9222,0.779,0.00080616
-4.16,1,0.9221,0.9222,0.779,0.00169014
-3.64,1,0.9221,0.9222,0.779,0.00354342
-3.12,1,0.9221,0.9222,0.779,0.00742888
-2.6,1,0.9221,0.9222,0.779,0.01557487
-2.08,1,0.9221,0.9222,0.779,0.03265316
-1.56,1,0.9221,0.9222,0.779,0.06845828
-1.04,1,0.9221,0.9222,0.779,0.14352469
-0.52,1,0.9221,0.9222,0.779,0.30090346
0,1,0.9221,0.9222,0.779,0.56524452
0.52,1,0.9221,0.9222,0.779,0.76328907
1.04,1,0.9221,0.9222,0.779,0.76259619
1.56,1,0.9221,0.9222,0.779,0.76175494
2.08,1,0.9221,0.9222,0.779,0.76074963
2.6,1,0.9221,0.9222,0.779,0.75956021
3.12,1,0.9221,0.9222,0.779,0.75816159
3.64,1,0.9221,0.9222,0.779,0.75652265
4.16,1,0.9221,0.9222,0.779,0.75460502
4.68,1,0.9221,0.9222,0.779,0.75236151
5.2,1,0.9221,0.9222,0.779,0.74973411
5.72,1,0.9221,0.9222,0.779,0.74665141
6.24,1,0.9221,0.9222,0.779,0.74302535
6.76,1,0.9221,0.9222,0.779,0.73874701
7.28,1,0.9221,0.9222,0.779,0.73368124
7.8,1,0.9221,0.9222,0.779,0.72765971
8.32,1,0.9221,0.9222,0.779,0.72047195
8.84,1,0.9221,0.9222,0.779,0.71185367
9.36,1,0.9221,0.9222,0.779,0.70147158
9.88,1,0.9221,0.9222,0.779,0.68890345
10.4,1,0.9221,0.9222,0.779,0.67361192
10.92,1,0.9221,0.9222,0.779,0.65490989
11.44,1,0.9221,0.9222,0.779,0.63191453
11.96,1,0.9221,0.9222,0.779,0.6034861
12.48,1,0.9221,0.9222,0.779,0.56814583
13,1,0.9221,0.9222,0.779,0.52396552
13.52,1,0.9221,0.9222,0.779,0.46841836
14.04,1,0.9221,0.9222,0.779,0.39817613
14.56,1,0.9221,0.9222,0.779,0.30883264
15.08,1,0.9221,0.9222,0.779,0.19452432
15.6,1,0.9221,0.9222,0.779,0.06724948
16.12,1,0.9221,0.9222,0.779,0
16.64,1,0.9221,0.9222,0.779,0
17.16,1,0.9221,0.9222,0.779,0
17.68,1,0.9221,0.9222,0.779,0
18.2,1,0.9221,0.9222,0.779,0
18.72,1,0.9221,0.9222,0.779,0
19.24,1,0.9221,0.9222,0.779,0
19.76,1,0.9221,0.9222,0.779,0
20.28,1,0.9221,0.9222,0.779,0
-5.2,1,0.922,0.9221,0.78,0.00038446
-4.68,1,0.922,0.9221,0.78,0.00080604
-4.16,1,0.922,0.9221,0.78,0.00168988
-3.64,1,0.922,0.9221,0.78,0.00354289
-3.12,1,0.922,0.9221,0.78,0.00742777
-2.6,1,0.922,0.9221,0.78,0.01557254
-2.08,1,0.922,0.9221,0.78,0.03264827
-1.56,1,0.922,0.9221,0.78,0.06844802
-1.04,1,0.922,0.9221,0.78,0.14350317
-0.52,1,0.922,0.9221,0.78,0.30085832
0,1,0.922,0.9221,0.78,0.56515969
0.52,1,0.922,0.9221,0.78,0.76317446
1.04,1,0.922,0.9221,0.78,0.76248162
1.56,1,0.922,0.9221,0.78,0.76164043
2.08,1,0.922,0.9221,0.78,0.76063521
2.6,1,0.922,0.9221,0.78,0.75944592
3.12,1,0.922,0.9221,0.78,0.75804746
3.64,1,0.922,0.9221,0.78,0.75640872
4.16,1,0.922,0.9221,0.78,0.75449134
4.68,1,0.922,0.9221,0.78,0.75224813
5.2,1,0.922,0.9221,0.78,0.74962109
5.72,1,0.922,0.9221,0.78,0.74653882
6.24,1,0.922,0.9221,0.78,0.74291328
6.76,1,0.922,0.9221,0.78,0.73863556
7.28,1,0.922,0.9221,0.78,0.73357053
7.8,1,0.922,0.9221,0.78,0.72754988
8.32,1,0.922,0.9221,0.78,0.72036318
8.84,1,0.922,0.9221,0.78,0.71174618
9.36,1,0.922,0.9221,0.78,0.70136564
9.88,1,0.922,0.9221,0.78,0.68879939
10.4,1,0.922,0.9221,0.78,0.67351015
10.92,1,0.922,0.9221,0.78,0.65481092
11.44,1,0.922,0.9221,0.78,0.63181902
11.96,1,0.922,0.9221,0.78,0.60339487
