x,t,activation,stretch,stretch_prev,n
20.8,0.241,1,0.85,0.850625,0
26,0.241,1,0.85,0.850625,0
31.2,0.241,1,0.85,0.850625,0
36.4,0.241,1,0.85,0.850625,0
41.6,0.241,1,0.85,0.850625,0
46.8,0.241,1,0.85,0.850625,0
52,0.241,1,0.85,0.850625,0
57.2,0.241,1,0.85,0.850625,0
62.4,0.241,1,0.85,0.850625,0
-20.8,0.242,1,0.849375,0.85,0.00422018
-15.6,0.242,1,0.849375,0.85,0.01162935
-10.4,0.242,1,0.849375,0.85,0.03204603
-5.2,0.242,1,0.849375,0.85,0.0883055
0,0.242,1,0.849375,0.85,0.21790249
5.2,0.242,1,0.849375,0.85,0.34578527
10.4,0.242,1,0.849375,0.85,0.29198365
15.6,0.242,1,0.849375,0.85,0.17437407
20.8,0.242,1,0.849375,0.85,0
26,0.242,1,0.849375,0.85,0
31.2,0.242,1,0.849375,0.85,0
36.4,0.242,1,0.849375,0.85,0
41.6,0.242,1,0.849375,0.85,0
46.8,0.242,1,0.849375,0.85,0
52,0.242,1,0.849375,0.85,0
57.2,0.242,1,0.849375,0.85,0
62.4,0.242,1,0.849375,0.85,0
-20.8,0.243,1,0.84875,0.849375,0.00421583
-15.6,0.243,1,0.84875,0.849375,0.01161732
-10.4,0.243,1,0.84875,0.849375,0.03201276
-5.2,0.243,1,0.84875,0.849375,0.0882135
0,0.243,1,0.84875,0.849375,0.21767468
5.2,0.243,1,0.84875,0.849375,0.34542215
10.4,0.243,1,0.84875,0.849375,0.29167557
15.6,0.243,1,0.84875,0.849375,0.17418947
20.8,0.243,1,0.84875,0.849375,0
26,0.243,1,0.84875,0.849375,0
31.2,0.243,1,0.84875,0.849375,0
36.4,0.243,1,0.84875,0.849375,0
41.6,0.243,1,0.84875,0.849375,0
46.8,0.243,1,0.84875,0.849375,0
52,0.243,1,0.84875,0.849375,0
57.2,0.243,1,0.84875,0.849375,0
62.4,0.243,1,0.84875,0.849375,0
-20.8,0.244,1,0.848125,0.84875,0.00421148
-15.6,0.244,1,0.848125,0.84875,0.01160529
-10.4,0.244,1,0.848125,0.84875,0.03197949
-5.2,0.244,1,0.848125,0.84875,0.08812151
0,0.244,1,0.848125,0.84875,0.21744687
5.2,0.244,1,0.848125,0.84875,0.34505904
10.4,0.244,1,0.848125,0.84875,0.29136749
15.6,0.244,1,0.848125,0.84875,0.17400486
20.8,0.244,1,0.848125,0.84875,0
26,0.244,1,0.848125,0.84875,0
31.2,0.244,1,0.848125,0.84875,0
36.4,0.244,1,0.848125,0.84875,0
41.6,0.244,1,0.848125,0.84875,0
46.8,0.244,1,0.848125,0.84875,0
52,0.244,1,0.848125,0.84875,0
57.2,0.244,1,0.848125,0.84875,0
62.4,0.244,1,0.848125,0.84875,0
-20.8,0.245,1,0.8475,0.848125,0.00420713
-15.6,0.245,1,0.8475,0.848125,0.01159326
-10.4,0.245,1,0.8475,0.848125,0.03194622
-5.2,0.245,1,0.8475,0.848125,0.08802951
0,0.245,1,0.8475,0.848125,0.21721905
5.2,0.245,1,0.8475,0.848125,0.34469592
10.4,0.245,1,0.8475,0.848125,0.29105941
15.6,0.245,1,0.8475,0.848125,0.17382026
20.8,0.245,1,0.8475,0.848125,0
26,0.245,1,0.8475,0.848125,0
31.2,0.245,1,0.8475,0.848125,0
36.4,0.245,1,0.8475,0.848125,0
41.6,0.245,1,0.8475,0.848125,0
46.8,0.245,1,0.8475,0.848125,0
52,0.245,1,0.8475,0.848125,0
57.2,0.245,1,0.8475,0.848125,0
62.4,0.245,1,0.8475,0.848125,0
-20.8,0.246,1,0.846875,0.8475,0.00420278
-15.6,0.246,1,0.846875,0.8475,0.01158122
-10.4,0.246,1,0.846875,0.8475,0.03191296
-5.2,0.246,1,0.846875,0.8475,0.08793751
0,0.246,1,0.846875,0.8475,0.21699124
5.2,0.246,1,0.846875,0.8475,0.34433281
10.4,0.246,1,0.846875,0.8475,0.29075132
15.6,0.246,1,0.846875,0.8475,0.17363566
20.8,0.246,1,0.846875,0.8475,0
26,0.246,1,0.846875,0.8475,0
31.2,0.246,1,0.846875,0.8475,0
36.4,0.246,1,0.846875,0.8475,0
41.6,0.246,1,0.846875,0.8475,0
46.8,0.246,1,0.846875,0.8475,0
52,0.246,1,0.846875,0.8475,0
57.2,0.246,1,0.846875,0.8475,0
62.4,0.246,1,0.846875,0.8475,0
-20.8,0.247,1,0.84625,0.846875,0.00419843
-15.6,0.247,1,0.84625,0.846875,0.01156919
-10.4,0.247,1,0.84625,0.846875,0.03187969
-5.2,0.247,1,0.84625,0.846875,0.08784552
0,0.247,1,0.84625,0.846875,0.21676343
5.2,0.247,1,0.84625,0.846875,0.34396969
10.4,0.247,1,0.84625,0.846875,0.29044324
15.6,0.247,1,0.84625,0.846875,0.17345105
20.8,0.247,1,0.84625,0.846875,0
26,0.247,1,0.84625,0.846875,0
31.2,0.247,1,0.84625,0.846875,0
36.4,0.247,1,0.84625,0.846875,0
41.6,0.247,1,0.84625,0.846875,0
46.8,0.247,1,0.84625,0.846875,0
52,0.247,1,0.84625,0.846875,0
57.2,0.247,1,0.84625,0.846875,0
62.4,0.247,1,0.84625,0.846875,0
-20.8,0.248,1,0.845625,0.84625,0.00419408
-15.6,0.248,1,0.845625,0.84625,0.01155716
-10.4,0.248,1,0.845625,0.84625,0.03184642
-5.2,0.248,1,0.845625,0.84625,0.08775352
0,0.248,1,0.845625,0.84625,0.21653562
5.2,0.248,1,0.845625,0.84625,0.34360658
10.4,0.248,1,0.845625,0.84625,0.29013516
15.6,0.248,1,0.845625,0.84625,0.17326645
20.8,0.248,1,0.845625,0.84625,0
26,0.248,1,0.845625,0.84625,0
31.2,0.248,1,0.845625,0.84625,0
36.4,0.248,1,0.845625,0.84625,0
41.6,0.248,1,0.845625,0.84625,0
46.8,0.248,1,0.845625,0.84625,0
52,0.248,1,0.845625,0.84625,0
57.2,0.248,1,0.845625,0.84625,0
62.4,0.248,1,0.845625,0.84625,0
-20.8,0.249,1,0.845,0.845625,0.00418973
-15.6,0.249,1,0.845,0.845625,0.01154513
-10.4,0.249,1,0.845,0.845625,0.03181315
-5.2,0.249,1,0.845,0.845625,0.08766152
0,0.249,1,0.845,0.845625,0.21630781
5.2,0.249,1,0.845,0.845625,0.34324346
10.4,0.249,1,0.845,0.845625,0.28982708
15.6,0.249,1,0.845,0.845625,0.17308185
20.8,0.249,1,0.845,0.845625,0
26,0.249,1,0.845,0.845625,0
31.2,0.249,1,0.845,0.845625,0
36.4,0.249,1,0.845,0.845625,0
41.6,0.249,1,0.845,0.845625,0
46.8,0.249,1,0.845,0.845625,0
52,0.249,1,0.845,0.845625,0
57.2,0.249,1,0.845,0.845625,0
62.4,0.249,1,0.845,0.845625,0
-20.8,0.25,1,0.844375,0.845,0.00418538
-15.6,0.25,1,0.844375,0.845,0.0115331
-10.4,0.25,1,0.844375,0.845,0.03177988
-5.2,0.25,1,0.844375,0.845,0.08756953
0,0.25,1,0.844375,0.845,0.21608
5.2,0.25,1,0.844375,0.845,0.34288035
10.4,0.25,1,0.844375,0.845,0.289519
15.6,0.25,1,0.844375,0.845,0.17289724
20.8,0.25,1,0.844375,0.845,0
26,0.25,1,0.844375,0.845,0
31.2,0.25,1,0.844375,0.845,0
36.4,0.25,1,0.844375,0.845,0
41.6,0.25,1,0.844375,0.845,0
46.8,0.25,1,0.844375,0.845,0
52,0.25,1,0.844375,0.845,0
57.2,0.25,1,0.844375,0.845,0
62.4,0.25,1,0.844375,0.845,0
-20.8,0.251,1,0.84375,0.844375,0.00418103
-15.6,0.251,1,0.84375,0.844375,0.01152107
-10.4,0.251,1,0.84375,0.844375,0.03174661
-5.2,0.251,1,0.84375,0.844375,0.08747753
0,0.251,1,0.84375,0.844375,0.21585218
5.2,0.251,1,0.84375,0.844375,0.34251723
10.4,0.251,1,0.84375,0.844375,0.28921092
15.6,0.251,1,0.84375,0.844375,0.17271264
20.8,0.251,1,0.84375,0.844375,0
26,0.251,1,0.84375,0.844375,0
31.2,0.251,1,0.84375,0.844375,0
36.4,0.251,1,0.84375,0.844375,0
41.6,0.251,1,0.84375,0.844375,0
46.8,0.251,1,0.84375,0.844375,0
52,0.251,1,0.84375,0.844375,0
57.2,0.251,1,0.84375,0.844375,0
62.4,0.251,1,0.84375,0.844375,0
-20.8,0.252,1,0.843125,0.84375,0.00417668
-15.6,0.252,1,0.843125,0.84375,0.01150904
-10.4,0.252,1,0.843125,0.84375,0.03171334
-5.2,0.252,1,0.843125,0.84375,0.08738553
0,0.252,1,0.843125,0.84375,0.21562437
5.2,0.252,1,0.843125,0.84375,0.34215412
10.4,0.252,1,0.843125,0.84375,0.28890283
15.6,0.252,1,0.843125,0.84375,0.17252804
20.8,0.252,1,0.843125,0.84375,0
26,0.252,1,0.843125,0.84375,0
31.2,0.252,1,0.843125,0.84375,0
36.4,0.252,1,0.843125,0.84375,0
41.6,0.252,1,0.843125,0.84375,0
46.8,0.252,1,0.843125,0.84375,0
52,0.252,1,0.843125,0.84375,0
57.2,0.252,1,0.843125,0.84375,0
62.4,0.252,1,0.843125,0.84375,0
-20.8,0.253,1,0.8425,0.843125,0.00417232
-15.6,0.253,1,0.8425,0.843125,0.01149701
-10.4,0.253,1,0.8425,0.843125,0.03168007
-5.2,0.253,1,0.8425,0.843125,0.08729353
0,0.253,1,0.8425,0.843125,0.21539656
5.2,0.253,1,0.8425,0.843125,0.34179101
10.4,0.253,1,0.8425,0.843125,0.28859475
15.6,0.253,1,0.8425,0.843125,0.17234343
20.8,0.253,1,0.8425,0.843125,0
26,0.253,1,0.8425,0.843125,0
31.2,0.253,1,0.8425,0.843125,0
36.4,0.253,1,0.8425,0.843125,0
41.6,0.253,1,0.8425,0.843125,0
46.8,0.253,1,0.8425,0.843125,0
52,0.253,1,0.8425,0.843125,0
57.2,0.253,1,0.8425,0.843125,0
62.4,0.253,1,0.8425,0.843125,0
-20.8,0.254,1,0.841875,0.8425,0.00416797
-15.6,0.254,1,0.841875,0.8425,0.01148498
-10.4,0.254,1,0.841875,0.8425,0.03164681
-5.2,0.254,1,0.841875,0.8425,0.08720154
0,0.254,1,0.841875,0.8425,0.21516875
5.2,0.254,1,0.841875,0.8425,0.34142789
10.4,0.254,1,0.841875,0.8425,0.28828667
15.6,0.254,1,0.841875,0.8425,0.17215883
20.8,0.254,1,0.841875,0.8425,0
26,0.254,1,0.841875,0.8425,0
31.2,0.254,1,0.841875,0.8425,0
36.4,0.254,1,0.841875,0.8425,0
41.6,0.254,1,0.841875,0.8425,0
46.8,0.254,1,0.841875,0.8425,0
52,0.254,1,0.841875,0.8425,0
57.2,0.254,1,0.841875,0.8425,0
62.4,0.254,1,0.841875,0.8425,0
-20.8,0.255,1,0.84125,0.841875,0.00416362
-15.6,0.255,1,0.84125,0.841875,0.01147295
-10.4,0.255,1,0.84125,0.841875,0.03161354
-5.2,0.255,1,0.84125,0.841875,0.08710954
0,0.255,1,0.84125,0.841875,0.21494094
5.2,0.255,1,0.84125,0.841875,0.34106478
10.4,0.255,1,0.84125,0.841875,0.28797859
15.6,0.255,1,0.84125,0.841875,0.17197423
20.8,0.255,1,0.84125,0.841875,0
26,0.255,1,0.84125,0.841875,0
31.2,0.255,1,0.84125,0.841875,0
36.4,0.255,1,0.84125,0.841875,0
41.6,0.255,1,0.84125,0.841875,0
46.8,0.255,1,0.84125,0.841875,0
52,0.255,1,0.84125,0.841875,0
57.2,0.255,1,0.84125,0.841875,0
62.4,0.255,1,0.84125,0.841875,0
-20.8,0.256,1,0.840625,0.84125,0.00415927
-15.6,0.256,1,0.840625,0.84125,0.01146092
-10.4,0.256,1,0.840625,0.84125,0.03158027
-5.2,0.256,1,0.840625,0.84125,0.08701754
0,0.256,1,0.840625,0.84125,0.21471313
5.2,0.256,1,0.840625,0.84125,0.34070166
10.4,0.256,1,0.840625,0.84125,0.28767051
15.6,0.256,1,0.840625,0.84125,0.17178963
20.8,0.256,1,0.840625,0.84125,0
26,0.256,1,0.840625,0.84125,0
31.2,0.256,1,0.840625,0.84125,0
36.4,0.256,1,0.840625,0.84125,0
41.6,0.256,1,0.840625,0.84125,0
46.8,0.256,1,0.840625,0.84125,0
52,0.256,1,0.840625,0.84125,0
57.2,0.256,1,0.840625,0.84125,0
62.4,0.256,1,0.840625,0.84125,0
-20.8,0.257,1,0.84,0.840625,0.00415492
-15.6,0.257,1,0.84,0.840625,0.01144889
-10.4,0.257,1,0.84,0.840625,0.031547
-5.2,0.257,1,0.84,0.840625,0.08692555
0,0.257,1,0.84,0.840625,0.21448531
5.2,0.257,1,0.84,0.840625,0.34033855
10.4,0.257,1,0.84,0.840625,0.28736243
15.6,0.257,1,0.84,0.840625,0.17160502
20.8,0.257,1,0.84,0.840625,0
26,0.257,1,0.84,0.840625,0
31.2,0.257,1,0.84,0.840625,0
36.4,0.257,1,0.84,0.840625,0
41.6,0.257,1,0.84,0.840625,0
46.8,0.257,1,0.84,0.840625,0
52,0.257,1,0.84,0.840625,0
57.2,0.257,1,0.84,0.840625,0
62.4,0.257,1,0.84,0.840625,0
-20.8,0.258,1,0.839375,0.84,0.00415057
-15.6,0.258,1,0.839375,0.84,0.01143685
-10.4,0.258,1,0.839375,0.84,0.03151373
-5.2,0.258,1,0.839375,0.84,0.08683355
0,0.258,1,0.839375,0.84,0.2142575
5.2,0.258,1,0.839375,0.84,0.33997543
10.4,0.258,1,0.839375,0.84,0.28705434
15.6,0.258,1,0.839375,0.84,0.17142042
20.8,0.258,1,0.839375,0.84,0
26,0.258,1,0.839375,0.84,0
31.2,0.258,1,0.839375,0.84,0
36.4,0.258,1,0.839375,0.84,0
41.6,0.258,1,0.839375,0.84,0
46.8,0.258,1,0.839375,0.84,0
52,0.258,1,0.839375,0.84,0
57.2,0.258,1,0.839375,0.84,0
62.4,0.258,1,0.839375,0.84,0
-20.8,0.259,1,0.83875,0.839375,0.00414622
-15.6,0.259,1,0.83875,0.839375,0.01142482
-10.4,0.259,1,0.83875,0.839375,0.03148046
-5.2,0.259,1,0.83875,0.839375,0.08674155
0,0.259,1,0.83875,0.839375,0.21402969
5.2,0.259,1,0.83875,0.839375,0.33961232
10.4,0.259,1,0.83875,0.839375,0.28674626
15.6,0.259,1,0.83875,0.839375,0.17123582
20.8,0.259,1,0.83875,0.839375,0
26,0.259,1,0.83875,0.839375,0
31.2,0.259,1,0.83875,0.839375,0
36.4,0.259,1,0.83875,0.839375,0
41.6,0.259,1,0.83875,0.839375,0
46.8,0.259,1,0.83875,0.839375,0
52,0.259,1,0.83875,0.839375,0
57.2,0.259,1,0.83875,0.839375,0
62.4,0.259,1,0.83875,0.839375,0
-20.8,0.26,1,0.838125,0.83875,0.00414187
-15.6,0.26,1,0.838125,0.83875,0.01141279
-10.4,0.26,1,0.838125,0.83875,0.03144719
-5.2,0.26,1,0.838125,0.83875,0.08664956
0,0.26,1,0.838125,0.83875,0.21380188
5.2,0.26,1,0.838125,0.83875,0.3392492
10.4,0.26,1,0.838125,0.83875,0.28643818
15.6,0.26,1,0.838125,0.83875,0.17105121
20.8,0.26,1,0.838125,0.83875,0
26,0.26,1,0.838125,0.83875,0
31.2,0.26,1,0.838125,0.83875,0
36.4,0.26,1,0.838125,0.83875,0
41.6,0.26,1,0.838125,0.83875,0
46.8,0.26,1,0.838125,0.83875,0
52,0.26,1,0.838125,0.83875,0
57.2,0.26,1,0.838125,0.83875,0
62.4,0.26,1,0.838125,0.83875,0
-20.8,0.261,1,0.8375,0.838125,0.00413752
-15.6,0.261,1,0.8375,0.838125,0.01140076
-10.4,0.261,1,0.8375,0.838125,0.03141393
-5.2,0.261,1,0.8375,0.838125,0.08655756
0,0.261,1,0.8375,0.838125,0.21357407
5.2,0.261,1,0.8375,0.838125,0.33888609
10.4,0.261,1,0.8375,0.838125,0.2861301
15.6,0.261,1,0.8375,0.838125,0.17086661
20.8,0.261,1,0.8375,0.838125,0
26,0.261,1,0.8375,0.838125,0
31.2,0.261,1,0.8375,0.838125,0
36.4,0.261,1,0.8375,0.838125,0
41.6,0.261,1,0.8375,0.838125,0
46.8,0.261,1,0.8375,0.838125,0
52,0.261,1,0.8375,0.838125,0
57.2,0.261,1,0.8375,0.838125,0
62.4,0.261,1,0.8375,0.838125,0
-20.8,0.262,1,0.836875,0.8375,0.00413317
-15.6,0.262,1,0.836875,0.8375,0.01138873
-10.4,0.262,1,0.836875,0.8375,0.03138066
-5.2,0.262,1,0.836875,0.8375,0.08646556
0,0.262,1,0.836875,0.8375,0.21334626
5.2,0.262,1,0.836875,0.8375,0.33852298
10.4,0.262,1,0.836875,0.8375,0.28582202
15.6,0.262,1,0.836875,0.8375,0.17068201
20.8,0.262,1,0.836875,0.8375,0
26,0.262,1,0.836875,0.8375,0
31.2,0.262,1,0.836875,0.8375,0
36.4,0.262,1,0.836875,0.8375,0
41.6,0.262,1,0.836875,0.8375,0
46.8,0.262,1,0.836875,0.8375,0
52,0.262,1,0.836875,0.8375,0
57.2,0.262,1,0.836875,0.8375,0
62.4,0.262,1,0.836875,0.8375,0
-20.8,0.263,1,0.83625,0.836875,0.00412882
-15.6,0.263,1,0.83625,0.836875,0.0113767
-10.4,0.263,1,0.83625,0.836875,0.03134739
-5.2,0.263,1,0.83625,0.836875,0.08637357
0,0.263,1,0.83625,0.836875,0.21311844
5.2,0.263,1,0.83625,0.836875,0.33815986
10.4,0.263,1,0.83625,0.836875,0.28551394
15.6,0.263,1,0.83625,0.836875,0.1704974
20.8,0.263,1,0.83625,0.836875,0
26,0.263,1,0.83625,0.836875,0
31.2,0.263,1,0.83625,0.836875,0
36.4,0.263,1,0.83625,0.836875,0
41.6,0.263,1,0.83625,0.836875,0
46.8,0.263,1,0.83625,0.836875,0
52,0.263,1,0.83625,0.836875,0
57.2,0.263,1,0.83625,0.836875,0
62.4,0.263,1,0.83625,0.836875,0
-20.8,0.264,1,0.835625,0.83625,0.00412447
-15.6,0.264,1,0.835625,0.83625,0.01136467
-10.4,0.264,1,0.835625,0.83625,0.03131412
-5.2,0.264,1,0.835625,0.83625,0.08628157
0,0.264,1,0.835625,0.83625,0.21289063
5.2,0.264,1,0.835625,0.83625,0.33779675
10.4,0.264,1,0.835625,0.83625,0.28520585
15.6,0.264,1,0.835625,0.83625,0.1703128
20.8,0.264,1,0.835625,0.83625,0
26,0.264,1,0.835625,0.83625,0
31.2,0.264,1,0.835625,0.83625,0
36.4,0.264,1,0.835625,0.83625,0
41.6,0.264,1,0.835625,0.83625,0
46.8,0.264,1,0.835625,0.83625,0
52,0.264,1,0.835625,0.83625,0
57.2,0.264,1,0.835625,0.83625,0
62.4,0.264,1,0.835625,0.83625,0
-20.8,0.265,1,0.835,0.835625,0.00412012
-15.6,0.265,1,0.835,0.835625,0.01135264
-10.4,0.265,1,0.835,0.835625,0.03128085
-5.2,0.265,1,0.835,0.835625,0.08618957
0,0.265,1,0.835,0.835625,0.21266282
5.2,0.265,1,0.835,0.835625,0.33743363
10.4,0.265,1,0.835,0.835625,0.28489777
15.6,0.265,1,0.835,0.835625,0.1701282
20.8,0.265,1,0.835,0.835625,0
26,0.265,1,0.835,0.835625,0
31.2,0.265,1,0.835,0.835625,0
36.4,0.265,1,0.835,0.835625,0
41.6,0.265,1,0.835,0.835625,0
46.8,0.265,1,0.835,0.835625,0
52,0.265,1,0.835,0.835625,0
57.2,0.265,1,0.835,0.835625,0
62.4,0.265,1,0.835,0.835625,0
-20.8,0.266,1,0.834375,0.835,0.00411577
-15.6,0.266,1,0.834375,0.835,0.01134061
-10.4,0.266,1,0.834375,0.835,0.03124758
-5.2,0.266,1,0.834375,0.835,0.08609758
0,0.266,1,0.834375,0.835,0.21243501
5.2,0.266,1,0.834375,0.835,0.33707052
10.4,0.266,1,0.834375,0.835,0.28458969
15.6,0.266,1,0.834375,0.835,0.16994359
20.8,0.266,1,0.834375,0.835,0
26,0.266,1,0.834375,0.835,0
31.2,0.266,1,0.834375,0.835,0
36.4,0.266,1,0.834375,0.835,0
41.6,0.266,1,0.834375,0.835,0
46.8,0.266,1,0.834375,0.835,0
52,0.266,1,0.834375,0.835,0
57.2,0.266,1,0.834375,0.835,0
62.4,0.266,1,0.834375,0.835,0
-20.8,0.267,1,0.83375,0.834375,0.00411141
-15.6,0.267,1,0.83375,0.834375,0.01132858
-10.4,0.267,1,0.83375,0.834375,0.03121431
-5.2,0.267,1,0.83375,0.834375,0.08600558
0,0.267,1,0.83375,0.834375,0.2122072
5.2,0.267,1,0.83375,0.834375,0.3367074
10.4,0.267,1,0.83375,0.834375,0.28428161
15.6,0.267,1,0.83375,0.834375,0.16975899
20.8,0.267,1,0.83375,0.834375,0
26,0.267,1,0.83375,0.834375,0
31.2,0.267,1,0.83375,0.834375,0
36.4,0.267,1,0.83375,0.834375,0
41.6,0.267,1,0.83375,0.834375,0
46.8,0.267,1,0.83375,0.834375,0
52,0.267,1,0.83375,0.834375,0
57.2,0.267,1,0.83375,0.834375,0
62.4,0.267,1,0.83375,0.834375,0
-20.8,0.268,1,0.833125,0.83375,0.00410706
-15.6,0.268,1,0.833125,0.83375,0.01131655
-10.4,0.268,1,0.833125,0.83375,0.03118104
-5.2,0.268,1,0.833125,0.83375,0.08591358
0,0.268,1,0.833125,0.83375,0.21197939
5.2,0.268,1,0.833125,0.83375,0.33634429
10.4,0.268,1,0.833125,0.83375,0.28397353
15.6,0.268,1,0.833125,0.83375,0.16957439
20.8,0.268,1,0.833125,0.83375,0
26,0.268,1,0.833125,0.83375,0
31.2,0.268,1,0.833125,0.83375,0
36.4,0.268,1,0.833125,0.83375,0
41.6,0.268,1,0.833125,0.83375,0
46.8,0.268,1,0.833125,0.83375,0
52,0.268,1,0.833125,0.83375,0
57.2,0.268,1,0.833125,0.83375,0
62.4,0.268,1,0.833125,0.83375,0
-20.8,0.269,1,0.8325,0.833125,0.00410271
-15.6,0.269,1,0.8325,0.833125,0.01130451
-10.4,0.269,1,0.8325,0.833125,0.03114778
-5.2,0.269,1,0.8325,0.833125,0.08582159
0,0.269,1,0.8325,0.833125,0.21175157
5.2,0.269,1,0.8325,0.833125,0.33598117
10.4,0.269,1,0.8325,0.833125,0.28366545
15.6,0.269,1,0.8325,0.833125,0.16938978
20.8,0.269,1,0.8325,0.833125,0
26,0.269,1,0.8325,0.833125,0
31.2,0.269,1,0.8325,0.833125,0
36.4,0.269,1,0.8325,0.833125,0
41.6,0.269,1,0.8325,0.833125,0
46.8,0.269,1,0.8325,0.833125,0
52,0.269,1,0.8325,0.833125,0
57.2,0.269,1,0.8325,0.833125,0
62.4,0.269,1,0.8325,0.833125,0
-20.8,0.27,1,0.831875,0.8325,0.00409836
-15.6,0.27,1,0.831875,0.8325,0.01129248
-10.4,0.27,1,0.831875,0.8325,0.03111451
-5.2,0.27,1,0.831875,0.8325,0.08572959
0,0.27,1,0.831875,0.8325,0.21152376
5.2,0.27,1,0.831875,0.8325,0.33561806
10.4,0.27,1,0.831875,0.8325,0.28335737
15.6,0.27,1,0.831875,0.8325,0.16920518
20.8,0.27,1,0.831875,0.8325,0
26,0.27,1,0.831875,0.8325,0
31.2,0.27,1,0.831875,0.8325,0
36.4,0.27,1,0.831875,0.8325,0
41.6,0.27,1,0.831875,0.8325,0
46.8,0.27,1,0.831875,0.8325,0
52,0.27,1,0.831875,0.8325,0
57.2,0.27,1,0.831875,0.8325,0
62.4,0.27,1,0.831875,0.8325,0
-20.8,0.271,1,0.83125,0.831875,0.00409401
-15.6,0.271,1,0.83125,0.831875,0.01128045
-10.4,0.271,1,0.83125,0.831875,0.03108124
-5.2,0.271,1,0.83125,0.831875,0.08563759
0,0.271,1,0.83125,0.831875,0.21129595
5.2,0.271,1,0.83125,0.831875,0.33525495
10.4,0.271,1,0.83125,0.831875,0.28304928
15.6,0.271,1,0.83125,0.831875,0.16902058
20.8,0.271,1,0.83125,0.831875,0
26,0.271,1,0.83125,0.831875,0
31.2,0.271,1,0.83125,0.831875,0
36.4,0.271,1,0.83125,0.831875,0
41.6,0.271,1,0.83125,0.831875,0
46.8,0.271,1,0.83125,0.831875,0
52,0.271,1,0.83125,0.831875,0
57.2,0.271,1,0.83125,0.831875,0
62.4,0.271,1,0.83125,0.831875,0
-20.8,0.272,1,0.830625,0.83125,0.00408966
-15.6,0.272,1,0.830625,0.83125,0.01126842
-10.4,0.272,1,0.830625,0.83125,0.03104797
-5.2,0.272,1,0.830625,0.83125,0.0855456
0,0.272,1,0.830625,0.83125,0.21106814
5.2,0.272,1,0.830625,0.83125,0.33489183
10.4,0.272,1,0.830625,0.83125,0.2827412
15.6,0.272,1,0.830625,0.83125,0.16883597
20.8,0.272,1,0.830625,0.83125,0
26,0.272,1,0.830625,0.83125,0
31.2,0.272,1,0.830625,0.83125,0
36.4,0.272,1,0.830625,0.83125,0
41.6,0.272,1,0.830625,0.83125,0
46.8,0.272,1,0.830625,0.83125,0
52,0.272,1,0.830625,0.83125,0
57.2,0.272,1,0.830625,0.83125,0
62.4,0.272,1,0.830625,0.83125,0
-20.8,0.273,1,0.83,0.830625,0.00408531
-15.6,0.273,1,0.83,0.830625,0.01125639
-10.4,0.273,1,0.83,0.830625,0.0310147
-5.2,0.273,1,0.83,0.830625,0.0854536
0,0.273,1,0.83,0.830625,0.21084033
5.2,0.273,1,0.83,0.830625,0.33452872
10.4,0.273,1,0.83,0.830625,0.28243312
15.6,0.273,1,0.83,0.830625,0.16865137
20.8,0.273,1,0.83,0.830625,0
26,0.273,1,0.83,0.830625,0
31.2,0.273,1,0.83,0.830625,0
36.4,0.273,1,0.83,0.830625,0
41.6,0.273,1,0.83,0.830625,0
46.8,0.273,1,0.83,0.830625,0
52,0.273,1,0.83,0.830625,0
57.2,0.273,1,0.83,0.830625,0
62.4,0.273,1,0.83,0.830625,0
-20.8,0.274,1,0.829375,0.83,0.00408096
-15.6,0.274,1,0.829375,0.83,0.01124436
-10.4,0.274,1,0.829375,0.83,0.03098143
-5.2,0.274,1,0.829375,0.83,0.0853616
0,0.274,1,0.829375,0.83,0.21061251
5.2,0.274,1,0.829375,0.83,0.3341656
10.4,0.274,1,0.829375,0.83,0.28212504
15.6,0.274,1,0.829375,0.83,0.16846677
20.8,0.274,1,0.829375,0.83,0
26,0.274,1,0.829375,0.83,0
31.2,0.274,1,0.829375,0.83,0
36.4,0.274,1,0.829375,0.83,0
41.6,0.274,1,0.829375,0.83,0
46.8,0.274,1,0.829375,0.83,0
52,0.274,1,0.829375,0.83,0
57.2,0.274,1,0.829375,0.83,0
62.4,0.274,1,0.829375,0.83,0
-20.8,0.275,1,0.82875,0.829375,0.00407661
-15.6,0.275,1,0.82875,0.829375,0.01123233
-10.4,0.275,1,0.82875,0.829375,0.03094816
-5.2,0.275,1,0.82875,0.829375,0.08526961
0,0.275,1,0.82875,0.829375,0.2103847
5.2,0.275,1,0.82875,0.829375,0.33380249
10.4,0.275,1,0.82875,0.829375,0.28181696
15.6,0.275,1,0.82875,0.829375,0.16828217
20.8,0.275,1,0.82875,0.829375,0
26,0.275,1,0.82875,0.829375,0
31.2,0.275,1,0.82875,0.829375,0
36.4,0.275,1,0.82875,0.829375,0
41.6,0.275,1,0.82875,0.829375,0
46.8,0.275,1,0.82875,0.829375,0
52,0.275,1,0.82875,0.829375,0
57.2,0.275,1,0.82875,0.829375,0
62.4,0.275,1,0.82875,0.829375,0
-20.8,0.276,1,0.828125,0.82875,0.00407226
-15.6,0.276,1,0.828125,0.82875,0.0112203
-10.4,0.276,1,0.828125,0.82875,0.0309149
-5.2,0.276,1,0.828125,0.82875,0.08517761
0,0.276,1,0.828125,0.82875,0.21015689
5.2,0.276,1,0.828125,0.82875,0.33343937
10.4,0.276,1,0.828125,0.82875,0.28150888
15.6,0.276,1,0.828125,0.82875,0.16809756
