x,t,a,l,lp,n
0,0.004,1,0.9996,0.9997,0.00260425
0.52,0.004,1,0.9996,0.9997,0.00816892
1.04,0.004,1,0.9996,0.9997,0.01386449
1.56,0.004,1,0.9996,0.9997,0.01951975
2.08,0.004,1,0.9996,0.9997,0.02513498
2.6,0.004,1,0.9996,0.9997,0.03071049
3.12,0.004,1,0.9996,0.9997,0.03624655
3.64,0.004,1,0.9996,0.9997,0.04174346
4.16,0.004,1,0.9996,0.9997,0.04720151
4.68,0.004,1,0.9996,0.9997,0.05262097
5.2,0.004,1,0.9996,0.9997,0.05800212
5.72,0.004,1,0.9996,0.9997,0.06334526
6.24,0.004,1,0.9996,0.9997,0.06865064
6.76,0.004,1,0.9996,0.9997,0.07391854
7.28,0.004,1,0.9996,0.9997,0.07914925
7.8,0.004,1,0.9996,0.9997,0.08434302
8.32,0.004,1,0.9996,0.9997,0.08950013
8.84,0.004,1,0.9996,0.9997,0.09462084
9.36,0.004,1,0.9996,0.9997,0.09970541
9.88,0.004,1,0.9996,0.9997,0.10475411
10.4,0.004,1,0.9996,0.9997,0.1097672
10.92,0.004,1,0.9996,0.9997,0.11474494
11.44,0.004,1,0.9996,0.9997,0.11968757
11.96,0.004,1,0.9996,0.9997,0.12459537
12.48,0.004,1,0.9996,0.9997,0.12946857
13,0.004,1,0.9996,0.9997,0.13430742
13.52,0.004,1,0.9996,0.9997,0.13907579
14.04,0.004,1,0.9996,0.9997,0.14308987
14.56,0.004,1,0.9996,0.9997,0.14119635
15.08,0.004,1,0.9996,0.9997,0.11395617
15.6,0.004,1,0.9996,0.9997,0.04615177
16.12,0.004,1,0.9996,0.9997,0
16.64,0.004,1,0.9996,0.9997,0
17.16,0.004,1,0.9996,0.9997,0
17.68,0.004,1,0.9996,0.9997,0
18.2,0.004,1,0.9996,0.9997,0
18.72,0.004,1,0.9996,0.9997,0
19.24,0.004,1,0.9996,0.9997,0
19.76,0.004,1,0.9996,0.9997,0
20.28,0.004,1,0.9996,0.9997,0
-5.2,0.005,1,0.9995,0.9996,0
-4.68,0.005,1,0.9995,0.9996,0
-4.16,0.005,1,0.9995,0.9996,0
-3.64,0.005,1,0.9995,0.9996,0
-3.12,0.005,1,0.9995,0.9996,0
-2.6,0.005,1,0.9995,0.9996,0
-2.08,0.005,1,0.9995,0.9996,0.00000026
-1.56,0.005,1,0.9995,0.9996,0.0000075
-1.04,0.005,1,0.9995,0.9996,0.00009701
-0.52,0.005,1,0.9995,0.9996,0.00077008
0,0.005,1,0.9995,0.9996,0.00385808
0.52,0.005,1,0.9995,0.9996,0.01094804
1.04,0.005,1,0.9995,0.9996,0.01803661
1.56,0.005,1,0.9995,0.9996,0.02506251
2.08,0.005,1,0.9995,0.9996,0.03202631
2.6,0.005,1,0.9995,0.9996,0.03892856
3.12,0.005,1,0.9995,0.9996,0.04576982
3.64,0.005,1,0.9995,0.9996,0.05255064
4.16,0.005,1,0.9995,0.9996,0.05927157
4.68,0.005,1,0.9995,0.9996,0.06593313
5.2,0.005,1,0.9995,0.9996,0.07253587
5.72,0.005,1,0.9995,0.9996,0.07908031
6.24,0.005,1,0.9995,0.9996,0.08556698
6.76,0.005,1,0.9995,0.9996,0.09199639
7.28,0.005,1,0.9995,0.9996,0.09836907
7.8,0.005,1,0.9995,0.9996,0.10468552
8.32,0.005,1,0.9995,0.9996,0.11094624
8.84,0.005,1,0.9995,0.9996,0.11715173
9.36,0.005,1,0.9995,0.9996,0.1233025
9.88,0.005,1,0.9995,0.9996,0.12939903
10.4,0.005,1,0.9995,0.9996,0.13544181
10.92,0.005,1,0.9995,0.9996,0.14143131
11.44,0.005,1,0.9995,0.9996,0.14736802
11.96,0.005,1,0.9995,0.9996,0.15325241
12.48,0.005,1,0.9995,0.9996,0.15908495
13,0.005,1,0.9995,0.9996,0.16485875
13.52,0.005,1,0.9995,0.9996,0.17040895
14.04,0.005,1,0.9995,0.9996,0.1741853
14.56,0.005,1,0.9995,0.9996,0.16842428
15.08,0.005,1,0.9995,0.9996,0.13130855
15.6,0.005,1,0.9995,0.9996,0.05178639
16.12,0.005,1,0.9995,0.9996,0
16.64,0.005,1,0.9995,0.9996,0
17.16,0.005,1,0.9995,0.9996,0
17.68,0.005,1,0.9995,0.9996,0
18.2,0.005,1,0.9995,0.9996,0
18.72,0.005,1,0.9995,0.9996,0
19.24,0.005,1,0.9995,0.9996,0
19.76,0.005,1,0.9995,0.9996,0
20.28,0.005,1,0.9995,0.9996,0
-5.2,0.006,1,0.9994,0.9995,0
-4.68,0.006,1,0.9994,0.9995,0
-4.16,0.006,1,0.9994,0.9995,0
-3.64,0.006,1,0.9994,0.9995,0
-3.12,0.006,1,0.9994,0.9995,0
-2.6,0.006,1,0.9994,0.9995,0.00000005
-2.08,0.006,1,0.9994,0.9995,0.00000146
-1.56,0.006,1,0.9994,0.9995,0.00002146
-1.04,0.006,1,0.9994,0.9995,0.00019429
-0.52,0.006,1,0.9994,0.9995,0.00123204
0,0.006,1,0.9994,0.9995,0.00534051
0.52,0.006,1,0.9994,0.9995,0.01401538
1.04,0.006,1,0.9994,0.9995,0.0224816
1.56,0.006,1,0.9994,0.9995,0.03085808
2.08,0.006,1,0.9994,0.9995,0.03914578
2.6,0.006,1,0.9994,0.9995,0.04734564
3.12,0.006,1,0.9994,0.9995,0.05545863
3.64,0.006,1,0.9994,0.9995,0.06348566
4.16,0.006,1,0.9994,0.9995,0.07142766
4.68,0.006,1,0.9994,0.9995,0.07928555
5.2,0.006,1,0.9994,0.9995,0.08706022
5.72,0.006,1,0.9994,0.9995,0.09475256
6.24,0.006,1,0.9994,0.9995,0.10236346
6.76,0.006,1,0.9994,0.9995,0.1098938
7.28,0.006,1,0.9994,0.9995,0.11734443
7.8,0.006,1,0.9994,0.9995,0.1247162
8.32,0.006,1,0.9994,0.9995,0.13200997
8.84,0.006,1,0.9994,0.9995,0.13922657
9.36,0.006,1,0.9994,0.9995,0.14636681
9.88,0.006,1,0.9994,0.9995,0.15343153
10.4,0.006,1,0.9994,0.9995,0.16042152
10.92,0.006,1,0.9994,0.9995,0.16733759
11.44,0.006,1,0.9994,0.9995,0.17418053
11.96,0.006,1,0.9994,0.9995,0.18095111
12.48,0.006,1,0.9994,0.9995,0.18764863
13,0.006,1,0.9994,0.9995,0.1942349
13.52,0.006,1,0.9994,0.9995,0.20027371
14.04,0.006,1,0.9994,0.9995,0.20303978
14.56,0.006,1,0.9994,0.9995,0.19234111
15.08,0.006,1,0.9994,0.9995,0.1454608
15.6,0.006,1,0.9994,0.9995,0.0560929
16.12,0.006,1,0.9994,0.9995,0
16.64,0.006,1,0.9994,0.9995,0
17.16,0.006,1,0.9994,0.9995,0
17.68,0.006,1,0.9994,0.9995,0
18.2,0.006,1,0.9994,0.9995,0
18.72,0.006,1,0.9994,0.9995,0
19.24,0.006,1,0.9994,0.9995,0
19.76,0.006,1,0.9994,0.9995,0
20.28,0.006,1,0.9994,0.9995,0
-5.2,0.007,1,0.9993,0.9994,0
-4.68,0.007,1,0.9993,0.9994,0
-4.16,0.007,1,0.9993,0.9994,0
-3.64,0.007,1,0.9993,0.9994,0
-3.12,0.007,1,0.9993,0.9994,0.00000001
-2.6,0.007,1,0.9993,0.9994,0.00000028
-2.08,0.007,1,0.9993,0.9994,0.00000462
-1.56,0.007,1,0.9993,0.9994,0.00004709
-1.04,0.007,1,0.9993,0.9994,0.00033585
-0.52,0.007,1,0.9993,0.9994,0.00181171
0,0.007,1,0.9993,0.9994,0.00704709
0.52,0.007,1,0.9993,0.9994,0.01736715
1.04,0.007,1,0.9993,0.9994,0.02719423
1.56,0.007,1,0.9993,0.9994,0.03689988
2.08,0.007,1,0.9993,0.9994,0.04648561
2.6,0.007,1,0.9993,0.9994,0.05595293
3.12,0.007,1,0.9993,0.9994,0.0653033
3.64,0.007,1,0.9993,0.9994,0.07453819
4.16,0.007,1,0.9993,0.9994,0.08365904
4.68,0.007,1,0.9993,0.9994,0.09266726
5.2,0.007,1,0.9993,0.9994,0.10156426
5.72,0.007,1,0.9993,0.9994,0.11035142
6.24,0.007,1,0.9993,0.9994,0.11903012
6.76,0.007,1,0.9993,0.9994,0.1276017
7.28,0.007,1,0.9993,0.9994,0.1360675
7.8,0.007,1,0.9993,0.9994,0.14442883
8.32,0.007,1,0.9993,0.9994,0.15268699
8.84,0.007,1,0.9993,0.9994,0.16084326
9.36,0.007,1,0.9993,0.9994,0.16889892
9.88,0.007,1,0.9993,0.9994,0.17685522
10.4,0.007,1,0.9993,0.9994,0.18471338
10.92,0.007,1,0.9993,0.9994,0.19247463
11.44,0.007,1,0.9993,0.9994,0.20014017
11.96,0.007,1,0.9993,0.9994,0.20771089
12.48,0.007,1,0.9993,0.9994,0.21517896
13,0.007,1,0.9993,0.9994,0.22242794
13.52,0.007,1,0.9993,0.9994,0.22858084
14.04,0.007,1,0.9993,0.9994,0.22954325
14.56,0.007,1,0.9993,0.9994,0.21313047
15.08,0.007,1,0.9993,0.9994,0.15694384
15.6,0.007,1,0.9993,0.9994,0.05938435
16.12,0.007,1,0.9993,0.9994,0
16.64,0.007,1,0.9993,0.9994,0
17.16,0.007,1,0.9993,0.9994,0
17.68,0.007,1,0.9993,0.9994,0
18.2,0.007,1,0.9993,0.9994,0
18.72,0.007,1,0.9993,0.9994,0
19.24,0.007,1,0.9993,0.9994,0
19.76,0.007,1,0.9993,0.9994,0
20.28,0.007,1,0.9993,0.9994,0
-5.2,0.008,1,0.9992,0.9993,0
-4.68,0.008,1,0.9992,0.9993,0
-4.16,0.008,1,0.9992,0.9993,0
-3.64,0.008,1,0.9992,0.9993,0
-3.12,0.008,1,0.9992,0.9993,0.00000005
-2.6,0.008,1,0.9992,0.9993,0.00000097
-2.08,0.008,1,0.9992,0.9993,0.00001104
-1.56,0.008,1,0.9992,0.9993,0.00008779
-1.04,0.008,1,0.9992,0.9993,0.00052595
-0.52,0.008,1,0.9992,0.9993,0.00250964
0,0.008,1,0.9992,0.9993,0.00897382
0.52,0.008,1,0.9992,0.9993,0.02099925
1.04,0.008,1,0.9992,0.9993,0.03216899
1.56,0.008,1,0.9992,0.9993,0.04318112
2.08,0.008,1,0.9992,0.9993,0.05403789
2.6,0.008,1,0.9992,0.9993,0.06474151
3.12,0.008,1,0.9992,0.9993,0.07529415
3.64,0.008,1,0.9992,0.9993,0.08569795
4.16,0.008,1,0.9992,0.9993,0.09595503
4.68,0.008,1,0.9992,0.9993,0.10606748
5.2,0.008,1,0.9992,0.9993,0.11603734
5.72,0.008,1,0.9992,0.9993,0.12586664
6.24,0.008,1,0.9992,0.9993,0.13555737
6.76,0.008,1,0.9992,0.9993,0.1451115
7.28,0.008,1,0.9992,0.9993,0.15453097
7.8,0.008,1,0.9992,0.9993,0.16381769
8.32,0.008,1,0.9992,0.9993,0.17297354
8.84,0.008,1,0.9992,0.9993,0.18200037
9.36,0.008,1,0.9992,0.9993,0.19090001
9.88,0.008,1,0.9992,0.9993,0.19967427
10.4,0.008,1,0.9992,0.9993,0.20832492
10.92,0.008,1,0.9992,0.9993,0.21685371
11.44,0.008,1,0.9992,0.9993,0.22526232
11.96,0.008,1,0.9992,0.9993,0.23355037
12.48,0.008,1,0.9992,0.9993,0.24168896
13,0.008,1,0.9992,0.9993,0.24941381
13.52,0.008,1,0.9992,0.9993,0.25524096
14.04,0.008,1,0.9992,0.9993,0.25364998
14.56,0.008,1,0.9992,0.9993,0.23103681
15.08,0.008,1,0.9992,0.9993,0.16621949
15.6,0.008,1,0.9992,0.9993,0.06189998
16.12,0.008,1,0.9992,0.9993,0
16.64,0.008,1,0.9992,0.9993,0
17.16,0.008,1,0.9992,0.9993,0
17.68,0.008,1,0.9992,0.9993,0
18.2,0.008,1,0.9992,0.9993,0
18.72,0.008,1,0.9992,0.9993,0
19.24,0.008,1,0.9992,0.9993,0
19.76,0.008,1,0.9992,0.9993,0
20.28,0.008,1,0.9992,0.9993,0
-5.2,0.009,1,0.9991,0.9992,0
-4.68,0.009,1,0.9991,0.9992,0
-4.16,0.009,1,0.9991,0.9992,0
-3.64,0.009,1,0.9991,0.9992,0.00000001
-3.12,0.009,1,0.9991,0.9992,0.0000002
-2.6,0.009,1,0.9991,0.9992,0.00000252
-2.08,0.009,1,0.9991,0.9992,0.00002213
-1.56,0.009,1,0.9991,0.9992,0.00014647
-1.04,0.009,1,0.9991,0.9992,0.00076742
-0.52,0.009,1,0.9991,0.9992,0.00332544
0,0.009,1,0.9991,0.9992,0.01111699
0.52,0.009,1,0.9991,0.9992,0.02490729
1.04,0.009,1,0.9991,0.9992,0.03740012
1.56,0.009,1,0.9991,0.9992,0.04969482
2.08,0.009,1,0.9991,0.9992,0.06179454
2.6,0.009,1,0.9991,0.9992,0.0737024
3.12,0.009,1,0.9991,0.9992,0.08542145
3.64,0.009,1,0.9991,0.9992,0.0969547
4.16,0.009,1,0.9991,0.9992,0.10830513
4.68,0.009,1,0.9991,0.9992,0.11947563
5.2,0.009,1,0.9991,0.9992,0.13046907
5.72,0.009,1,0.9991,0.9992,0.14128829
6.24,0.009,1,0.9991,0.9992,0.15193604
6.76,0.009,1,0.9991,0.9992,0.16241507
7.28,0.009,1,0.9991,0.9992,0.17272806
7.8,0.009,1,0.9991,0.9992,0.18287765
8.32,0.009,1,0.9991,0.9992,0.19286644
8.84,0.009,1,0.9991,0.9992,0.202697
9.36,0.009,1,0.9991,0.9992,0.21237183
9.88,0.009,1,0.9991,0.9992,0.22189342
10.4,0.009,1,0.9991,0.9992,0.23126421
10.92,0.009,1,0.9991,0.9992,0.24048657
11.44,0.009,1,0.9991,0.9992,0.24956241
11.96,0.009,1,0.9991,0.9992,0.2584863
12.48,0.009,1,0.9991,0.9992,0.26718362
13,0.009,1,0.9991,0.9992,0.27515633
13.52,0.009,1,0.9991,0.9992,0.28017754
14.04,0.009,1,0.9991,0.9992,0.27537479
14.56,0.009,1,0.9991,0.9992,0.24633637
15.08,0.009,1,0.9991,0.9992,0.17368276
15.6,0.009,1,0.9991,0.9992,0.06382266
16.12,0.009,1,0.9991,0.9992,0
16.64,0.009,1,0.9991,0.9992,0
17.16,0.009,1,0.9991,0.9992,0
17.68,0.009,1,0.9991,0.9992,0
18.2,0.009,1,0.9991,0.9992,0
18.72,0.009,1,0.9991,0.9992,0
19.24,0.009,1,0.9991,0.9992,0
19.76,0.009,1,0.9991,0.9992,0
20.28,0.009,1,0.9991,0.9992,0
-5.2,0.01,1,0.999,0.9991,0
-4.68,0.01,1,0.999,0.9991,0
-4.16,0.01,1,0.999,0.9991,0
-3.64,0.01,1,0.999,0.9991,0.00000004
-3.12,0.01,1,0.999,0.9991,0.00000056
-2.6,0.01,1,0.999,0.9991,0.00000541
-2.08,0.01,1,0.999,0.9991,0.00003931
-1.56,0.01,1,0.999,0.9991,0.00022548
-1.04,0.01,1,0.999,0.9991,0.001062
-0.52,0.01,1,0.999,0.9991,0.00425814
0,0.01,1,0.999,0.9991,0.01347302
0.52,0.01,1,0.999,0.9991,0.02908661
1.04,0.01,1,0.999,0.9991,0.04288164
1.56,0.01,1,0.999,0.9991,0.05643379
2.08,0.01,1,0.999,0.9991,0.06974735
2.6,0.01,1,0.999,0.9991,0.08282653
3.12,0.01,1,0.999,0.9991,0.09567549
3.64,0.01,1,0.999,0.9991,0.10829829
4.16,0.01,1,0.999,0.9991,0.12069893
4.68,0.01,1,0.999,0.9991,0.13288134
5.2,0.01,1,0.999,0.9991,0.14484937
5.72,0.01,1,0.999,0.9991,0.15660681
6.24,0.01,1,0.999,0.9991,0.16815739
6.76,0.01,1,0.999,0.9991,0.17950475
7.28,0.01,1,0.999,0.9991,0.19065248
7.8,0.01,1,0.999,0.9991,0.20160411
8.32,0.01,1,0.999,0.9991,0.21236309
8.84,0.01,1,0.999,0.9991,0.22293284
9.36,0.01,1,0.999,0.9991,0.23331669
9.88,0.01,1,0.999,0.9991,0.24351792
10.4,0.01,1,0.999,0.9991,0.25353975
10.92,0.01,1,0.999,0.9991,0.26338524
11.44,0.01,1,0.999,0.9991,0.27305558
11.96,0.01,1,0.999,0.9991,0.28253236
12.48,0.01,1,0.999,0.9991,0.29165935
13,0.01,1,0.999,0.9991,0.29961276
13.52,0.01,1,0.999,0.9991,0.30333595
14.04,0.01,1,0.999,0.9991,0.29478444
14.56,0.01,1,0.999,0.9991,0.2593158
15.08,0.01,1,0.999,0.9991,0.17966695
15.6,0.01,1,0.999,0.9991,0.06529215
16.12,0.01,1,0.999,0.9991,0
16.64,0.01,1,0.999,0.9991,0
17.16,0.01,1,0.999,0.9991,0
17.68,0.01,1,0.999,0.9991,0
18.2,0.01,1,0.999,0.9991,0
18.72,0.01,1,0.999,0.9991,0
19.24,0.01,1,0.999,0.9991,0
19.76,0.01,1,0.999,0.9991,0
20.28,0.01,1,0.999,0.9991,0
-5.2,0.011,1,0.9989,0.999,0
-4.68,0.011,1,0.9989,0.999,0
-4.16,0.011,1,0.9989,0.999,0.00000001
-3.64,0.011,1,0.9989,0.999,0.00000012
-3.12,0.011,1,0.9989,0.999,0.00000129
-2.6,0.011,1,0.9989,0.999,0.00001021
-2.08,0.011,1,0.9989,0.999,0.00006387
-1.56,0.011,1,0.9989,0.999,0.00032662
-1.04,0.011,1,0.9989,0.999,0.00141064
-0.52,0.011,1,0.9989,0.999,0.00530643
0,0.011,1,0.9989,0.999,0.01603836
0.52,0.011,1,0.9989,0.999,0.03353226
1.04,0.011,1,0.9989,0.999,0.04860733
1.56,0.011,1,0.9989,0.999,0.06339068
2.08,0.011,1,0.9989,0.999,0.07788798
2.6,0.011,1,0.9989,0.999,0.09210479
3.12,0.011,1,0.9989,0.999,0.10604656
3.64,0.011,1,0.9989,0.999,0.11971862
4.16,0.011,1,0.9989,0.999,0.13312621
4.68,0.011,1,0.9989,0.999,0.14627447
5.2,0.011,1,0.9989,0.999,0.15916842
5.72,0.011,1,0.9989,0.999,0.171813
6.24,0.011,1,0.9989,0.999,0.18421305
6.76,0.011,1,0.9989,0.999,0.19637331
7.28,0.011,1,0.9989,0.999,0.20829844
7.8,0.011,1,0.9989,0.999,0.21999298
8.32,0.011,1,0.9989,0.999,0.23146142
8.84,0.011,1,0.9989,0.999,0.24270814
9.36,0.011,1,0.9989,0.999,0.25373743
9.88,0.011,1,0.9989,0.999,0.26455351
10.4,0.011,1,0.9989,0.999,0.27516049
10.92,0.011,1,0.9989,0.999,0.28556195
11.44,0.011,1,0.9989,0.999,0.29575604
11.96,0.011,1,0.9989,0.999,0.30569818
12.48,0.011,1,0.9989,0.999,0.31510482
13,0.011,1,0.9989,0.999,0.32273979
13.52,0.011,1,0.9989,0.999,0.3246885
14.04,0.011,1,0.9989,0.999,0.31198681
14.56,0.011,1,0.9989,0.999,0.27025715
15.08,0.011,1,0.9989,0.999,0.18445042
15.6,0.011,1,0.9989,0.999,0.06641528
16.12,0.011,1,0.9989,0.999,0
16.64,0.011,1,0.9989,0.999,0
17.16,0.011,1,0.9989,0.999,0
17.68,0.011,1,0.9989,0.999,0
18.2,0.011,1,0.9989,0.999,0
18.72,0.011,1,0.9989,0.999,0
19.24,0.011,1,0.9989,0.999,0
19.76,0.011,1,0.9989,0.999,0
20.28,0.011,1,0.9989,0.999,0
-5.2,0.012,1,0.9988,0.9989,0
-4.68,0.012,1,0.9988,0.9989,0
-4.16,0.012,1,0.9988,0.9989,0.00000003
-3.64,0.012,1,0.9988,0.9989,0.0000003
-3.12,0.012,1,0.9988,0.9989,0.00000258
-2.6,0.012,1,0.9988,0.9989,0.0000175
-2.08,0.012,1,0.9988,0.9989,0.00009694
-1.56,0.012,1,0.9988,0.9989,0.00045119
-1.04,0.012,1,0.9988,0.9989,0.0018137
-0.52,0.012,1,0.9988,0.9989,0.0064688
0,0.012,1,0.9988,0.9989,0.01880945
0.52,0.012,1,0.9988,0.9989,0.03823906
1.04,0.012,1,0.9988,0.9989,0.05457074
1.56,0.012,1,0.9988,0.9989,0.07055796
2.08,0.012,1,0.9988,0.9989,0.08620802
2.6,0.012,1,0.9988,0.9989,0.10152803
3.12,0.012,1,0.9988,0.9989,0.11652498
3.64,0.012,1,0.9988,0.9989,0.13120571
4.16,0.012,1,0.9988,0.9989,0.14557691
4.68,0.012,1,0.9988,0.9989,0.1596451
5.2,0.012,1,0.9988,0.9989,0.17341671
5.72,0.012,1,0.9988,0.9989,0.186898
6.24,0.012,1,0.9988,0.9989,0.2000951
6.76,0.012,1,0.9988,0.9989,0.21301403
7.28,0.012,1,0.9988,0.9989,0.22566066
7.8,0.012,1,0.9988,0.9989,0.23804074
8.32,0.012,1,0.9988,0.9989,0.2501599
8.84,0.012,1,0.9988,0.9989,0.26202365
9.36,0.012,1,0.9988,0.9989,0.2736374
9.88,0.012,1,0.9988,0.9989,0.2850064
10.4,0.012,1,0.9988,0.9989,0.29613572
10.92,0.012,1,0.9988,0.9989,0.30702888
11.44,0.012,1,0.9988,0.9989,0.31767657
11.96,0.012,1,0.9988,0.9989,0.32798876
12.48,0.012,1,0.9988,0.9989,0.33750269
13,0.012,1,0.9988,0.9989,0.34449918
13.52,0.012,1,0.9988,0.9989,0.3442361
14.04,0.012,1,0.9988,0.9989,0.32711977
14.56,0.012,1,0.9988,0.9989,0.27942799
15.08,0.012,1,0.9988,0.9989,0.18826351
15.6,0.012,1,0.9988,0.9989,0.06727368
16.12,0.012,1,0.9988,0.9989,0
16.64,0.012,1,0.9988,0.9989,0
17.16,0.012,1,0.9988,0.9989,0
17.68,0.012,1,0.9988,0.9989,0
18.2,0.012,1,0.9988,0.9989,0
18.72,0.012,1,0.9988,0.9989,0
19.24,0.012,1,0.9988,0.9989,0
19.76,0.012,1,0.9988,0.9989,0
20.28,0.012,1,0.9988,0.9989,0
-5.2,0.013,1,0.9987,0.9988,0
-4.68,0.013,1,0.9987,0.9988,0.00000001
-4.16,0.013,1,0.9987,0.9988,0.00000007
-3.64,0.013,1,0.9987,0.9988,0.00000063
-3.12,0.013,1,0.9987,0.9988,0.00000465
-2.6,0.013,1,0.9987,0.9988,0.00002784
-2.08,0.013,1,0.9987,0.9988,0.0001395
-1.56,0.013,1,0.9987,0.9988,0.0006001
-1.04,0.013,1,0.9987,0.9988,0.00227119
-0.52,0.013,1,0.9987,0.9988,0.00774358
0,0.013,1,0.9987,0.9988,0.02178264
0.52,0.013,1,0.9987,0.9988,0.04320154
1.04,0.013,1,0.9987,0.9988,0.06076524
1.56,0.013,1,0.9987,0.9988,0.07792798
2.08,0.013,1,0.9987,0.9988,0.09469892
2.6,0.013,1,0.9987,0.9988,0.11108705
3.12,0.013,1,0.9987,0.9988,0.12710112
3.64,0.013,1,0.9987,0.9988,0.14274968
4.16,0.013,1,0.9987,0.9988,0.15804111
4.68,0.013,1,0.9987,0.9988,0.17298357
5.2,0.013,1,0.9987,0.9988,0.18758504
5.72,0.013,1,0.9987,0.9988,0.20185332
6.24,0.013,1,0.9987,0.9988,0.21579603
6.76,0.013,1,0.9987,0.9988,0.22942061
7.28,0.013,1,0.9987,0.9988,0.24273434
7.8,0.013,1,0.9987,0.9988,0.25574432
8.32,0.013,1,0.9987,0.9988,0.26845749
8.84,0.013,1,0.9987,0.9988,0.28088064
9.36,0.013,1,0.9987,0.9988,0.2930204
9.88,0.013,1,0.9987,0.9988,0.30488321
10.4,0.013,1,0.9987,0.9988,0.316475
10.92,0.013,1,0.9987,0.9988,0.32779788
11.44,0.013,1,0.9987,0.9988,0.33882784
11.96,0.013,1,0.9987,0.9988,0.34940436
12.48,0.013,1,0.9987,0.9988,0.35883211
13,0.013,1,0.9987,0.9988,0.36486225
13.52,0.013,1,0.9987,0.9988,0.36200726
14.04,0.013,1,0.9987,0.9988,0.34034081
14.56,0.013,1,0.9987,0.9988,0.28707536
15.08,0.013,1,0.9987,0.9988,0.19129551
15.6,0.013,1,0.9987,0.9988,0.06792975
16.12,0.013,1,0.9987,0.9988,0
16.64,0.013,1,0.9987,0.9988,0
17.16,0.013,1,0.9987,0.9988,0
17.68,0.013,1,0.9987,0.9988,0
18.2,0.013,1,0.9987,0.9988,0
18.72,0.013,1,0.9987,0.9988,0
19.24,0.013,1,0.9987,0.9988,0
19.76,0.013,1,0.9987,0.9988,0
20.28,0.013,1,0.9987,0.9988,0
-5.2,0.014,1,0.9986,0.9987,0
-4.68,0.014,1,0.9986,0.9987,0.00000002
-4.16,0.014,1,0.9986,0.9987,0.00000015
-3.64,0.014,1,0.9986,0.9987,0.0000012
-3.12,0.014,1,0.9986,0.9987,0.00000776
-2.6,0.014,1,0.9986,0.9987,0.00004177
-2.08,0.014,1,0.9986,0.9987,0.00019229
-1.56,0.014,1,0.9986,0.9987,0.00077393
-1.04,0.014,1,0.9986,0.9987,0.00278279
-0.52,0.014,1,0.9986,0.9987,0.00912903
0,0.014,1,0.9986,0.9987,0.02495416
0.52,0.014,1,0.9986,0.9987,0.04841404
1.04,0.014,1,0.9986,0.9987,0.067184
1.56,0.014,1,0.9986,0.9987,0.08549291
2.08,0.014,1,0.9986,0.9987,0.10335211
2.6,0.014,1,0.9986,0.9987,0.12077266
3.12,0.014,1,0.9986,0.9987,0.13776538
3.64,0.014,1,0.9986,0.9987,0.15434077
4.16,0.014,1,0.9986,0.9987,0.17050913
4.68,0.014,1,0.9986,0.9987,0.18628045
5.2,0.014,1,0.9986,0.9987,0.20166451
5.72,0.014,1,0.9986,0.9987,0.21667083
6.24,0.014,1,0.9986,0.9987,0.23130871
6.76,0.014,1,0.9986,0.9987,0.24558721
7.28,0.014,1,0.9986,0.9987,0.25951516
7.8,0.014,1,0.9986,0.9987,0.27310118
8.32,0.014,1,0.9986,0.9987,0.28635368
8.84,0.014,1,0.9986,0.9987,0.29928087
9.36,0.014,1,0.9986,0.9987,0.31189072
9.88,0.014,1,0.9986,0.9987,0.32419094
10.4,0.014,1,0.9986,0.9987,0.33618801
10.92,0.014,1,0.9986,0.9987,0.34788014
11.44,0.014,1,0.9986,0.9987,0.35921803
11.96,0.014,1,0.9986,0.9987,0.36994096
12.48,0.014,1,0.9986,0.9987,0.37907155
13,0.014,1,0.9986,0.9987,0.38381315
13.52,0.014,1,0.9986,0.9987,0.37805517
14.04,0.014,1,0.9986,0.9987,0.35181805
14.56,0.014,1,0.9986,0.9987,0.29342267
15.08,0.014,1,0.9986,0.9987,0.193701
15.6,0.014,1,0.9986,0.9987,0.06843118
16.12,0.014,1,0.9986,0.9987,0
16.64,0.014,1,0.9986,0.9987,0
17.16,0.014,1,0.9986,0.9987,0
17.68,0.014,1,0.9986,0.9987,0
18.2,0.014,1,0.9986,0.9987,0
18.72,0.014,1,0.9986,0.9987,0
19.24,0.014,1,0.9986,0.9987,0
19.76,0.014,1,0.9986,0.9987,0
20.28,0.014,1,0.9986,0.9987,0
-5.2,0.015,1,0.9985,0.9986,0
-4.68,0.015,1,0.9985,0.9986,0.00000004
-4.16,0.015,1,0.9985,0.9986,0.0000003
-3.64,0.015,1,0.9985,0.9986,0.0000021
-3.12,0.015,1,0.9985,0.9986,0.00001213
-2.6,0.015,1,0.9985,0.9986,0.00005974
-2.08,0.015,1,0.9985,0.9986,0.00025592
-1.56,0.015,1,0.9985,0.9986,0.000973
-1.04,0.015,1,0.9985,0.9986,0.00334803
-0.52,0.015,1,0.9985,0.9986,0.0106233
0,0.015,1,0.9985,0.9986,0.02832014
0.52,0.015,1,0.9985,0.9986,0.05387061
1.04,0.015,1,0.9985,0.9986,0.07382001
1.56,0.015,1,0.9985,0.9986,0.09324483
2.08,0.015,1,0.9985,0.9986,0.1121589
2.6,0.015,1,0.9985,0.9986,0.13057567
3.12,0.015,1,0.9985,0.9986,0.14850824
3.64,0.015,1,0.9985,0.9986,0.16596936
4.16,0.015,1,0.9985,0.9986,0.18297144
